Date,Commodity,Price,Unit,File_Source
2019-02,Unpacked Pasta,8.14,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2019.pdf
2019-02,Unpacked Rice,11.23,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2019.pdf
2019-02,Unpacked Tahina,48.3,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2019.pdf
2019-02,Unpacked Wheat Flour,6.93,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2019.pdf
2019-02,Yellow Currot without leaps,6.5,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2019.pdf
2019-02,Young age buffalo with bones,143,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 2 - 2019.pdf
2019-03,Apricot Jam,11.16,340 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Black Peper Grain,141.43,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Broad Beans,31,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Bufalo Buter,87.5,850 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Catefish,19.81,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Citrus,10.5,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Corindar,25.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Corn Oil,27.46,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Coton Sed Oil,19.96,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Crushed Beans,23.53,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Crushed Lentil,19.63,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Cumin,80.56,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Domestic Chicken,47.2,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Domestic Duck,47.51,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Dry Beans,30.35,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Egplant,1.5,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Farm Chese,26.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Farm Chicken,34.44,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Fresh Milk,14.52,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Frozen Macaroni fish,30.85,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Frozen Macril fish,44.03,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Garlic,13.1,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Green Beans,22.48,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Gren Paper,12.72,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Imported frozen bufalo meat,79.5,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Lentil,24.65,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Medium size Cabag,9.61,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Medium size Cucumber,9,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Medium size Pidgeon,56.48,pair,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Medium size farm Egg,1.7,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Mulet Fish,62.7,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Navel Oranges,4.68,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Nesto Chese,9.5,pieces,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Normal Wheat,8.37,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Old Roumi Chese,108.29,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Onion,9.24,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Pack of Tea,4.36,40 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Packed Honey,18.9,250 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Packed Sugar,14.01,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Packed White Rice,16.3,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Potato,8.99,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Romans,7.3,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Sed Oranges,5.25,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Shep meat with bones,150.72,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Small size Banana,7.25,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Small size Squash,8.57,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Stored Full Crиme White Cheese,55.35,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Strawbery,11.37,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Sun Flower Oil,23.58,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Tilapia Fish,30.38,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Tomato,5.03,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Unpacked Buffalo butter,95.62,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Unpacked Halva,34.26,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Unpacked Imported Cattle’s Butter,115,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Unpacked Molases,11.9,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Unpacked Pasta,8.14,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Unpacked Rice,11.23,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Unpacked Tahina,48.61,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Unpacked Wheat Flour,6.93,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Yelow Curot without leaps,6.57,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-03,Young age bufalo with bones,143,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 3 - 2019.pdf
2019-04,Apricot Jam,10.9,340 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Black Peper Grain,141.43,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Broad Beans,29.92,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Buffalo Butter,91.67,850 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Catefish,20.29,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Citrus,25.8,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Corindar,25.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Corn Oil,27.46,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Cotton Seed Oil,20.22,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Crushed Beans,23.75,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Crushed Lentil,19.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Cumin,80.56,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Domestic Chicken,46,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Domestic Duck,52.75,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Dry Beans,30.07,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Eggplant,11.72,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Farm Cheese,26.06,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Farm Chicken,32.82,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Fresh Milk,14.52,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Frozen Macaroni fish,29.92,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Frozen Macril fish,45.04,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Garlic,17.08,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Gren Beans,14.82,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Gren Paper,12.35,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Imported frozen bufalo meat,79.48,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Lentil,25.14,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Medium size Cabbag,7.63,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Medium size Cucumber,8,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Medium size Pidgeon,57.18,pair,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Medium size farm Eg,1.7,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Mullet Fish,72.85,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Navel Oranges,7.17,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Nesto Cheese,9.66,pieces,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Normal Wheat,8.37,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Old Roumi Chese,107.5,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Onion,9.75,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Pack of Tea,4.36,40 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Packed Honey,18.9,250 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Packed Sugar,14.01,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Packed White Rice,17.63,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Potato,8.25,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Seed Oranges,5.68,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Sheep meat with bones,150.72,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Smal size Banana,9.35,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Smal size Squash,7.37,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Stored Ful Crиme White Chese,55.35,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Strawberry,7.72,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Sun Flower Oil,23.58,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Tilapia Fish,34.87,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Tomato,5.7,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Unpacked Bufalo buter,96.1,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Unpacked Halva,33.97,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Unpacked Imported Catle’s Buter,115.27,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Unpacked Molasses,11.99,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Unpacked Pasta,8.07,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Unpacked Rice,11.08,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Unpacked Tahina,48.4,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Unpacked Wheat Flour,6.93,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Yelow Curot without leaps,6.86,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-04,Young age buffalo with bones,143,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 4 - 2019.pdf
2019-05,(net meat)Midle age bufalo & catle,148.42,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Apricot Jam,10.99,340 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Black Pepper Grain,141.43,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Broad Beans,29.49,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Bufalo Buter,93.81,850 gram,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Catefish,20.29,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Citrus,39.15,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Corindar,25.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Corn Oil,27.46,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Coton Sed Oil,20.2,Liter,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Crushed Beans,23.75,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Crushed Lentil,19.32,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Cumin,80.56,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Domestic Chicken,46,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Domestic Duck,52.75,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Dry Beans,30.07,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Eggplant,10.43,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Farm Chese,26.38,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Farm Chicken,34,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Fresh Milk,14.52,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Frozen Macaroni fish,30.47,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Frozen Macril fish,46.18,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Garlic,16.53,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Gren Beans,12.98,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Gren Paper,7,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Imported frozen bufalo meat,79.72,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Lentil,25.63,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Medium size Cabbag,7.81,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Medium size Cucumber,8,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Medium size Pidgeon,60.53,pair,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Medium size farm Egg,1.7,single,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Mulet Fish,71.37,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
2019-05,Navel Oranges,6.88,k.g,гКжУШ ГУЪЗС ЗбгУКебЯ бГег ЗбУбЪ ЗбЫРЗЖнЙ _ 5 - 2019.pdf
